number,value,datetime_start,datetime_complete,duration,params_embedding_mode,params_learning_rate,params_n_nodes_layer_0,params_n_nodes_layer_1,params_n_nodes_layer_2,params_n_nodes_layer_3,params_num_hidden_layers,params_segmentation_dropout_rate,params_total_updates,params_updates_per_epoch,params_weight_decay_embedding,params_weight_decay_segmentation,user_attrs_scaledentropy,user_attrs_test/rho2,user_attrs_test_acc,state
154,0.3283446431159973,2025-10-20 22:59:51.598880,2025-10-20 22:59:55.658420,4,shared,0.008876439896191777,128,128,,,2,0.27209428410526054,900,40,0.0033896471274983023,0.0028394503391426574,0.48384004831314087,0.5262988209724426,0.8644000291824341,COMPLETE
93,0.32883507013320923,2025-10-20 22:55:46.895395,2025-10-20 22:55:50.678998,3,shared,0.002822362662199713,64,256,,,2,0.33206666006465624,600,40,0.0014042541629451157,0.003954876577861569,0.5154509544372559,0.525591254234314,0.8640000224113464,COMPLETE
157,0.32962867617607117,2025-10-20 23:00:07.173785,2025-10-20 23:00:11.161588,3,shared,0.009861048784252395,128,128,,,2,0.3787553322229659,900,40,0.005354105160677823,0.003961802715003437,0.4826463758945465,0.5244463086128235,0.8664000034332275,COMPLETE
127,0.33036327362060547,2025-10-20 22:57:54.866631,2025-10-20 22:57:56.953762,2,shared,0.008821448585451917,64,256,,,2,0.30241642581634526,1200,40,0.0011661997825981407,0.0006125699925428087,0.5806560516357422,0.5233865976333618,0.8651999831199646,COMPLETE
59,0.33226919174194336,2025-10-20 22:53:19.216665,2025-10-20 22:53:21.631216,2,shared,0.010916721259329156,64,256,,,2,0.25449500033721884,900,40,0.002494293353036493,0.007174350766176784,0.5153402090072632,0.5206369161605835,0.8623999953269958,COMPLETE
44,0.33240851759910583,2025-10-20 22:52:14.581221,2025-10-20 22:52:17.455872,2,shared,0.004988800829910758,64,256,,,2,0.33146140545181335,1200,10,0.003646514938849705,0.009647054334164247,0.3781708776950836,0.5204359292984009,0.8592000007629395,COMPLETE
109,0.33450546860694885,2025-10-20 22:56:52.673829,2025-10-20 22:56:56.067795,3,shared,0.009720893131682099,256,64,,,2,0.28194629910047103,1200,20,0.0017463542434858102,0.0005556995028186742,0.5495220422744751,0.5174106359481812,0.8575999736785889,COMPLETE
102,0.3367627263069153,2025-10-20 22:56:26.177798,2025-10-20 22:56:30.726139,4,shared,0.003224995924078772,64,64,,,2,0.3141942081415165,1200,40,0.0017662544021964407,0.00800595060932459,0.3980785012245178,0.5141540765762329,0.8704000115394592,COMPLETE
36,0.34048837423324585,2025-10-20 22:51:37.982817,2025-10-20 22:51:42.444265,4,shared,0.00571568097503984,64,256,,,2,0.32747704104603675,1200,40,0.0012412118102318509,0.004069073342334509,0.3449980616569519,0.5087791085243225,0.86080002784729,COMPLETE
97,0.3424120247364044,2025-10-20 22:56:03.203085,2025-10-20 22:56:07.693359,4,shared,0.0029810910539050553,64,64,,,2,0.3088128951766408,1200,40,0.001699756357274635,0.008989375685327587,0.5372623801231384,0.5060038566589355,0.853600025177002,COMPLETE
33,0.34444424510002136,2025-10-20 22:51:23.132499,2025-10-20 22:51:27.929910,4,shared,0.002248341840164034,64,256,,,2,0.36276685696429456,600,40,0.0003645093768159984,0.0048759924891237745,0.33237990736961365,0.5030719041824341,0.8655999898910522,COMPLETE
84,0.3448686897754669,2025-10-20 22:55:05.467398,2025-10-20 22:55:09.939008,4,shared,0.00396982961715097,64,256,,,2,0.3399330606922843,1200,40,0.0006369599316895033,0.0028852771260063615,0.42969629168510437,0.5024596452713013,0.8628000020980835,COMPLETE
31,0.34743553400039673,2025-10-20 22:51:13.432235,2025-10-20 22:51:17.991124,4,shared,0.0012084602923776889,64,256,,,2,0.3994346631981227,600,40,0.0001580752894223518,0.0027511803348550536,0.47804760932922363,0.498756468296051,0.8515999913215637,COMPLETE
82,0.34762266278266907,2025-10-20 22:54:56.504909,2025-10-20 22:55:01.027122,4,shared,0.006377509495113803,64,256,,,2,0.32468456719979255,1200,40,0.001222769790550967,0.00888069892757459,0.4226507246494293,0.4984865188598633,0.8604000210762024,COMPLETE
3,0.3532320559024811,2025-10-20 22:49:21.757737,2025-10-20 22:49:25.915898,4,shared,0.0016420832384391882,128,256,,,2,0.0037417251451857592,300,40,0.0005818215362597894,0.0016713578588969421,0.45898446440696716,0.49039387702941895,0.8575999736785889,COMPLETE
9,0.3715706765651703,2025-10-20 22:49:40.905755,2025-10-20 22:49:43.246735,2,class-specific,0.02046302798442004,64,128,256.0,128.0,4,0.36687548143502086,600,1,0.0005866685105810791,0.0002326417423725996,0.4880219101905823,0.46393680572509766,0.8547999858856201,COMPLETE
103,0.38813042640686035,2025-10-20 22:56:30.739802,2025-10-20 22:56:35.368044,4,shared,0.0033742077624448817,64,64,,,2,0.3164570489946128,1200,40,0.0015875396701694705,0.006631962629103515,0.4720752537250519,0.44004613161087036,0.8303999900817871,COMPLETE
53,0.39672359824180603,2025-10-20 22:52:52.602435,2025-10-20 22:52:57.085074,4,shared,0.002185145556341696,64,256,,,2,0.3305215504770318,1500,40,0.0011236854048720694,0.0074312452114603,0.6499207019805908,0.42764878273010254,0.8199999928474426,COMPLETE
26,0.45246225595474243,2025-10-20 22:50:48.569703,2025-10-20 22:50:55.395501,6,shared,0.0023680277944332193,64,256,,,2,0.19793377049396463,600,1,0.0003766639039188642,0.00023208954032580194,0.24017101526260376,0.34723496437072754,0.8087999820709229,COMPLETE
58,0.460967093706131,2025-10-20 22:53:16.006857,2025-10-20 22:53:19.121689,3,shared,0.0040123899921844725,64,256,64.0,,3,0.30400571716532276,900,10,0.001869114860465614,0.005647024469798733,0.28684067726135254,0.3349649906158447,0.8179999589920044,COMPLETE
17,0.47513526678085327,2025-10-20 22:50:12.076997,2025-10-20 22:50:15.301881,3,class-specific,0.0010122074358492454,64,256,128.0,,3,0.292159589519683,600,20,0.00016046836890681298,0.0011194142906700763,0.3243102431297302,0.31452476978302,0.7883999347686768,COMPLETE
32,0.5188067555427551,2025-10-20 22:51:18.005272,2025-10-20 22:51:23.113096,5,shared,0.0013577267706555629,64,256,,,2,0.3981567137754425,600,40,0.00025542621101660025,0.0032265758817680962,0.41139814257621765,0.2515200972557068,0.7716000080108643,COMPLETE
28,0.523685097694397,2025-10-20 22:51:06.412573,2025-10-20 22:51:07.460279,1,shared,0.002617863988593856,256,128,,,2,0.1630664774707627,300,1,0.0003796567955847173,0.00019608092616490394,0.3775188624858856,0.2444821000099182,0.8087999820709229,COMPLETE
6,0.5339211225509644,2025-10-20 22:49:28.848987,2025-10-20 22:49:30.004801,1,class-specific,0.0017606189986428824,128,128,64.0,,3,0.2859025200486279,600,1,0.005960743198813413,0.0003190993776765991,0.4920482933521271,0.2297145128250122,0.8027999997138977,COMPLETE
162,0.5882647633552551,2025-10-20 23:00:24.729611,2025-10-20 23:00:26.350536,1,shared,0.061264629986500445,128,128,,,2,0.2634460232425439,900,40,0.004381803176736249,0.002049123140418151,0.0,0.15131336450576782,0.6687999963760376,COMPLETE
76,0.5882917046546936,2025-10-20 22:54:29.955980,2025-10-20 22:54:33.506623,3,shared,0.0110908718314156,256,128,,,2,0.3420750066433766,1500,40,0.003024490601802305,0.0018640288417571939,8.725396516418016e-10,0.15127456188201904,0.6679999828338623,COMPLETE
161,0.5882918834686279,2025-10-20 23:00:21.344656,2025-10-20 23:00:24.716239,3,shared,0.013193458055404575,128,128,,,2,0.25928784879614974,900,40,0.00370969234346052,0.003222435965722482,4.044365482704787e-14,0.15127414464950562,0.6692000031471252,COMPLETE
152,0.5882985591888428,2025-10-20 22:59:44.238859,2025-10-20 22:59:47.529218,3,shared,0.011658559439365487,128,128,,,2,0.3089765898440159,600,40,0.003574724160886494,0.005203277894239547,1.5617284067013459e-27,0.15126460790634155,0.6672000288963318,COMPLETE
89,0.5883145928382874,2025-10-20 22:55:27.174324,2025-10-20 22:55:30.842038,3,shared,0.013292640275493418,64,128,64.0,64.0,4,0.28625130045111624,1200,40,0.002774168269388619,0.006540156725553311,0.0,0.1512414813041687,0.6679999828338623,COMPLETE
197,0.5883306264877319,2025-10-20 23:02:36.542224,2025-10-20 23:02:40.460027,3,shared,0.01459102821478552,128,128,,,2,0.008529452375013152,900,40,0.0018231308865938084,0.00613973680409093,2.0427834740249675e-39,0.15121829509735107,0.6672000288963318,COMPLETE
64,0.5883395671844482,2025-10-20 22:53:38.795442,2025-10-20 22:53:43.166582,4,shared,0.028242874652981746,64,256,,,2,0.32365199104298836,1500,40,0.002407222448767631,0.0070802500585180695,0.0,0.1512054204940796,0.66839998960495,COMPLETE
19,0.5883836150169373,2025-10-20 22:50:26.067436,2025-10-20 22:50:28.669830,2,shared,0.03962742742051576,256,64,,,2,0.3426649691600066,1200,40,0.0008820538720699692,0.0006848778560592033,0.0,0.15114188194274902,0.6679999828338623,COMPLETE
170,0.5883939266204834,2025-10-20 23:00:52.350284,2025-10-20 23:00:56.192868,3,shared,0.014046927937589309,128,128,,,2,0.2954703504327457,1500,40,0.009609932925588099,0.0044320187758502575,2.4753232471432258e-24,0.15112704038619995,0.6711999773979187,COMPLETE
182,0.588417649269104,2025-10-20 23:01:39.599304,2025-10-20 23:01:42.754828,3,shared,0.01055873277244462,128,64,,,2,0.26431830977696946,900,40,0.007838580791186878,0.005439357301975785,7.791093200594716e-29,0.15109270811080933,0.6711999773979187,COMPLETE
80,0.5884425640106201,2025-10-20 22:54:47.175703,2025-10-20 22:54:51.935790,4,shared,0.008614501237491164,64,256,64.0,,3,0.39112881795593796,1200,40,0.0013483821067158167,0.00527851705619196,5.92140805885199e-22,0.15105676651000977,0.6664000153541565,COMPLETE
67,0.5884662866592407,2025-10-20 22:53:49.403381,2025-10-20 22:53:53.713257,4,shared,0.020754355472499878,256,256,,,2,0.03568583902454853,900,40,0.0017774377113341363,0.003428840802956197,0.0,0.15102261304855347,0.6715999841690063,COMPLETE
165,0.5884730219841003,2025-10-20 23:00:33.794978,2025-10-20 23:00:37.715785,3,shared,0.01898145506405167,128,128,,,2,0.2854259386877589,900,40,0.002792854771467555,0.00463750208044836,0.0,0.15101277828216553,0.6715999841690063,COMPLETE
128,0.5884913206100464,2025-10-20 22:57:56.968445,2025-10-20 22:58:01.022319,4,shared,0.010363722474208846,64,256,,,2,0.29797957214682214,1200,40,0.0011459034150744045,0.0008204873992638609,1.0507346225846392e-24,0.1509864330291748,0.6663999557495117,COMPLETE
60,0.5884929895401001,2025-10-20 22:53:21.645403,2025-10-20 22:53:25.203488,3,shared,0.010851234360669513,64,64,,,2,0.22568656639394938,900,40,0.0061359712070748204,0.006800048690898281,3.77830796163825e-12,0.15098410844802856,0.6696000099182129,COMPLETE
114,0.5885064601898193,2025-10-20 22:57:09.083729,2025-10-20 22:57:12.226734,3,shared,0.012124931993123485,256,64,,,2,0.2813068701378336,1200,20,0.0014118103578797522,0.0005124520794867199,1.8481173267122742e-35,0.15096455812454224,0.6668000221252441,COMPLETE
145,0.5885113477706909,2025-10-20 22:59:12.482289,2025-10-20 22:59:17.386132,4,shared,0.00941522445931466,64,128,,,2,0.34119750582353114,600,40,0.0009648872837116695,0.0032208732379986104,2.1097840746035594e-14,0.15095758438110352,0.6668000221252441,COMPLETE
140,0.5885945558547974,2025-10-20 22:58:47.831419,2025-10-20 22:58:52.311108,4,class-specific,0.017762519275457387,64,128,,,2,0.273248274226331,900,40,0.0021419140965325584,0.003580938446597157,0.0,0.15083760023117065,0.6668000221252441,COMPLETE
61,0.5886666178703308,2025-10-20 22:53:25.217978,2025-10-20 22:53:29.661207,4,shared,0.007125271383038069,64,256,,,2,0.2547763374291574,900,40,0.002316700984390965,0.004183928111852619,2.9335643247918597e-08,0.15073353052139282,0.6675999760627747,COMPLETE
15,0.5887324810028076,2025-10-20 22:50:06.039352,2025-10-20 22:50:11.386038,5,shared,0.01374026616236063,128,256,256.0,128.0,4,0.15459772939388094,600,40,0.0006701546894050599,0.0024516682314235424,0.0,0.1506386399269104,0.6668000221252441,COMPLETE
169,0.5887986421585083,2025-10-20 23:00:48.363716,2025-10-20 23:00:52.335948,3,class-specific,0.015892925449611683,128,128,,,2,0.27824268396837026,1500,40,0.007038426072841739,0.005117654420784766,5.063984664894451e-22,0.150543212890625,0.6679999828338623,COMPLETE
106,0.5888253450393677,2025-10-20 22:56:44.167992,2025-10-20 22:56:48.703584,4,shared,0.01173828406399592,64,64,,,2,0.29061427228390363,1200,40,0.002305494590122983,0.0029977609071450166,2.380310561488113e-21,0.15050458908081055,0.6675999760627747,COMPLETE
185,0.5888645648956299,2025-10-20 23:01:50.649355,2025-10-20 23:01:54.817350,4,shared,0.013435500102178883,128,64,128.0,,3,0.23420182307745066,900,40,0.00448781329948614,0.00490930618090681,1.0923069740376157e-11,0.1504480242729187,0.6675999760627747,COMPLETE
144,0.5888738632202148,2025-10-20 22:59:08.020480,2025-10-20 22:59:12.464997,4,shared,0.010319439421798075,64,128,,,2,0.1383789847250851,600,40,0.0013162798856635948,0.0023472887968452377,1.2715108913680107e-12,0.1504344940185547,0.6700000166893005,COMPLETE
130,0.5888913869857788,2025-10-20 22:58:05.196879,2025-10-20 22:58:09.272773,4,shared,0.00670051480795257,64,64,,,2,0.3689677939122957,1200,40,0.0008633015370406494,0.0004892147248720221,2.4288054900623024e-10,0.15040946006774902,0.6675999760627747,COMPLETE
68,0.5889561772346497,2025-10-20 22:53:53.734656,2025-10-20 22:53:58.492156,4,shared,0.017269083441452796,256,256,,,2,0.3102390464084488,900,40,0.0036261570277580906,0.002247011325761473,0.0,0.15031588077545166,0.6683999300003052,COMPLETE
155,0.5890045166015625,2025-10-20 22:59:55.676058,2025-10-20 22:59:59.704383,4,shared,0.007662851270357163,128,128,,,2,0.27125410068917555,900,40,0.0033830821818888134,0.0030447787451018016,1.5008873893622212e-22,0.15024608373641968,0.6672000288963318,COMPLETE
143,0.5890207290649414,2025-10-20 22:59:02.419633,2025-10-20 22:59:08.003993,5,shared,0.008400013038280602,64,128,128.0,64.0,4,0.24629521965666368,600,40,0.003316010375919916,0.003408407558751767,6.962069239277015e-25,0.15022259950637817,0.6703999638557434,COMPLETE
117,0.5890215039253235,2025-10-20 22:57:17.883449,2025-10-20 22:57:21.001057,3,shared,0.014515946583642343,256,128,,,2,0.23069542386131864,1200,20,0.0022049378301078615,0.0010237505262274671,9.674554519588548e-15,0.15022176504135132,0.6696000099182129,COMPLETE
100,0.5890262722969055,2025-10-20 22:56:16.694084,2025-10-20 22:56:21.376257,4,shared,0.015682833615848473,256,256,,,2,0.2685926652464269,900,40,0.002213092150226192,0.0045048233186559825,0.0,0.15021473169326782,0.6672000288963318,COMPLETE
139,0.5890604257583618,2025-10-20 22:58:42.885191,2025-10-20 22:58:47.815069,4,shared,0.01397828176151067,64,128,,,2,0.2648571762136731,900,40,0.002573964620293229,0.0012715711313540637,3.5134616266169706e-40,0.15016555786132812,0.6668000221252441,COMPLETE
198,0.5891178846359253,2025-10-20 23:02:40.474004,2025-10-20 23:02:44.389635,3,shared,0.012788318205064396,128,64,,,2,0.27720989008731195,900,40,0.002368646331299496,0.005446022950430435,1.0959821496911417e-31,0.15008246898651123,0.6679999828338623,COMPLETE
173,0.5891700387001038,2025-10-20 23:01:03.253478,2025-10-20 23:01:07.179546,3,shared,0.011664485227737898,128,128,,,2,0.2966701183708313,900,40,0.005525305933738093,0.006035709792024134,4.620019102528905e-13,0.15000730752944946,0.6647999882698059,COMPLETE
92,0.5892026424407959,2025-10-20 22:55:42.068010,2025-10-20 22:55:46.876882,4,shared,0.01788417338925562,64,256,,,2,0.3470954113737555,600,40,0.00013116113295961727,0.006053761346105192,3.2667069800340136e-41,0.1499602198600769,0.6643999814987183,COMPLETE
20,0.5892537832260132,2025-10-20 22:50:28.683839,2025-10-20 22:50:33.637660,4,class-specific,0.011721865636287864,64,256,256.0,,3,0.12750806338677323,1500,40,0.002228667151733842,0.004728359246113077,0.0,0.1498863697052002,0.6651999950408936,COMPLETE
69,0.5892645120620728,2025-10-20 22:53:58.507659,2025-10-20 22:54:03.387704,4,shared,0.011936342652770777,256,256,64.0,,3,0.3528499495435268,900,40,0.00246412782320158,0.005930415130357851,0.0,0.14987099170684814,0.6672000288963318,COMPLETE
156,0.5892904996871948,2025-10-20 22:59:59.718198,2025-10-20 23:00:07.159162,7,shared,0.015977568408206976,128,128,,,2,0.2790097245290147,900,1,0.003007214051158936,0.0028257949773825824,0.0,0.14983361959457397,0.667199969291687,COMPLETE
78,0.5893673896789551,2025-10-20 22:54:38.059156,2025-10-20 22:54:42.648362,4,shared,0.007717216770265661,128,256,,,2,0.3860949450269268,300,40,0.001627772482281363,0.006465602999775366,6.339253300954002e-28,0.14972257614135742,0.6668000221252441,COMPLETE
175,0.5894025564193726,2025-10-20 23:01:11.138848,2025-10-20 23:01:15.068446,3,shared,0.014065712114237863,128,64,,,2,0.289539259078199,1500,40,0.004688447125478602,0.00545504157230549,1.2891945871788317e-43,0.149671733379364,0.6636000275611877,COMPLETE
77,0.5894843339920044,2025-10-20 22:54:33.520646,2025-10-20 22:54:38.044196,4,class-specific,0.02491884092074367,256,256,,,2,0.2790717793652612,1200,10,0.0010728839376093014,0.0031586288609122062,0.0,0.14955377578735352,0.6651999950408936,COMPLETE
176,0.5896035432815552,2025-10-20 23:01:15.082313,2025-10-20 23:01:21.946771,6,shared,0.011140210548338907,128,128,,,2,0.30335985851842423,1500,1,0.0019784623878271665,0.004780396846121272,6.711536187919975e-11,0.1493818163871765,0.6639999747276306,COMPLETE
190,0.5896304845809937,2025-10-20 23:02:10.650414,2025-10-20 23:02:14.598959,3,shared,0.009126386429043006,128,128,,,2,0.304986652614919,900,40,0.003924638137673817,0.006968554603925825,9.072684964417377e-11,0.14934301376342773,0.6660000085830688,COMPLETE
187,0.5896741151809692,2025-10-20 23:01:58.804985,2025-10-20 23:02:02.725023,3,shared,0.010693326580145357,128,128,,,2,0.2601240644369179,1500,40,0.007667439964499811,0.004522107451414719,4.376879854749461e-25,0.14928007125854492,0.6660000085830688,COMPLETE
1,0.5896743535995483,2025-10-20 22:49:16.562366,2025-10-20 22:49:21.037878,4,class-specific,0.007523622838626604,256,128,64.0,256.0,4,0.3785103956216557,1200,40,0.0015831904306707024,0.004663271978469119,0.0,0.1492798924446106,0.6643999814987183,COMPLETE
199,0.5897825956344604,2025-10-20 23:02:44.403671,2025-10-20 23:02:48.329666,3,class-specific,0.011046990451270833,128,128,,,2,0.39136190558920797,900,40,0.005618245323936917,0.007511978169856652,6.597043317796214e-17,0.14912354946136475,0.6672000288963318,COMPLETE
183,0.590229868888855,2025-10-20 23:01:42.768705,2025-10-20 23:01:46.694413,3,shared,0.015290539222076786,128,64,,,2,0.27328140853680216,900,40,0.003953359351090803,0.006638252250887203,0.0,0.14847826957702637,0.6672000288963318,COMPLETE
115,0.5903494358062744,2025-10-20 22:57:12.243972,2025-10-20 22:57:15.180342,2,shared,0.006894101062000807,256,64,,,2,0.32276255945577603,900,20,0.007336306069957141,0.0008029229354416574,1.5695280630244545e-17,0.1483057141304016,0.6647999882698059,COMPLETE
83,0.5903939008712769,2025-10-20 22:55:01.040263,2025-10-20 22:55:05.451497,4,shared,0.004761485889205148,64,256,,,2,0.3174632067896668,1200,40,0.0015855865660450294,0.0037571978121030674,5.899920309249129e-12,0.14824163913726807,0.6647999286651611,COMPLETE
124,0.5904036164283752,2025-10-20 22:57:42.587821,2025-10-20 22:57:46.700986,4,shared,0.012915928791903914,64,64,,,2,0.2771478890801912,1200,40,0.0018927097166247747,0.0003727094461681424,4.924708107978404e-08,0.14822763204574585,0.6672000288963318,COMPLETE
79,0.5904386043548584,2025-10-20 22:54:42.665181,2025-10-20 22:54:47.160520,4,shared,0.00950327528568759,64,64,,,2,0.36072124408773537,900,40,0.002102587451196322,0.004591056533735881,3.4788539236829674e-12,0.14817720651626587,0.667199969291687,COMPLETE
138,0.5904425978660583,2025-10-20 22:58:37.510134,2025-10-20 22:58:42.867281,5,shared,0.011181104735044503,64,128,,,2,0.2583656039011078,900,40,0.0031026237361104518,0.004241336122062811,2.4380557315000587e-33,0.14817142486572266,0.6660000085830688,COMPLETE
73,0.5905193090438843,2025-10-20 22:54:16.951520,2025-10-20 22:54:21.492214,4,shared,0.0133909410311286,256,256,,,2,0.24279224990144144,1200,40,0.0014538008014341897,0.005072696959137248,0.0,0.14806067943572998,0.6656000018119812,COMPLETE
186,0.5906700491905212,2025-10-20 23:01:54.831378,2025-10-20 23:01:58.790567,3,shared,0.011542526002452938,128,64,,,2,0.2948740132790504,900,40,0.0031647935778098767,0.005747640332637018,1.1652288997158786e-30,0.14784330129623413,0.6679999828338623,COMPLETE
87,0.5907052755355835,2025-10-20 22:55:19.381014,2025-10-20 22:55:22.532523,3,class-specific,0.010367020555018038,64,256,,,2,0.3729019000169705,1200,20,0.003280964701902694,0.0025629892122536,1.5013091357236793e-40,0.14779233932495117,0.6672000288963318,COMPLETE
192,0.5907602310180664,2025-10-20 23:02:18.575092,2025-10-20 23:02:22.526455,3,shared,0.0067799676920381,256,64,,,2,0.28476368667176877,1500,40,0.00846201786570289,0.00041074446291511384,1.1596355820042703e-11,0.14771312475204468,0.6656000018119812,COMPLETE
13,0.5908349752426147,2025-10-20 22:49:51.851896,2025-10-20 22:49:57.400735,5,shared,0.01766228976905101,64,128,,,2,0.00012023242885690752,1500,40,0.0027309922151522352,0.0014344766022590541,3.2548848531206326e-34,0.14760524034500122,0.6656000018119812,COMPLETE
