number,value,datetime_start,datetime_complete,duration,params_embedding_mode,params_learning_rate,params_n_nodes_layer_0,params_n_nodes_layer_1,params_n_nodes_layer_2,params_n_nodes_layer_3,params_num_hidden_layers,params_segmentation_dropout_rate,params_total_updates,params_updates_per_epoch,params_weight_decay_embedding,params_weight_decay_segmentation,user_attrs_scaledentropy,user_attrs_test/rho2,user_attrs_test_acc,state
199,0.28623297810554504,2025-10-20 22:59:31.383434,2025-10-20 22:59:35.602465,4,shared,0.03580358878603229,128,64,,,2,0.030013179869398054,600,1,0.007451833232354134,0.0003939950172079105,0.1852227747440338,0.587053120136261,0.8871999979019165,COMPLETE
9,0.28693506121635437,2025-10-20 22:49:04.408126,2025-10-20 22:49:07.134972,2,shared,0.014453324232818657,256,256,256.0,,3,0.24161308748839894,300,20,0.0004997256756827521,0.002173567382895742,0.20650209486484528,0.5860402584075928,0.8863999843597412,COMPLETE
186,0.2872767448425293,2025-10-20 22:58:36.502511,2025-10-20 22:58:39.580326,3,shared,0.025516085323223775,128,64,,,2,0.020295262706218113,600,1,0.007722800697749831,0.00027866855460442844,0.2304500788450241,0.5855473279953003,0.8888000249862671,COMPLETE
96,0.2904946208000183,2025-10-20 22:54:27.916404,2025-10-20 22:54:31.272808,3,shared,0.013762551176519758,128,64,256.0,,3,0.2679453188779666,1200,20,0.0024314899871138536,0.0010533911248008915,0.4936090409755707,0.5809047222137451,0.8827999830245972,COMPLETE
187,0.29090702533721924,2025-10-20 22:58:39.599386,2025-10-20 22:58:43.864798,4,shared,0.025850411989561523,128,64,,,2,0.237081898964728,600,1,0.006753023770523209,0.0014253444289311413,0.2344978302717209,0.5803097486495972,0.8863999843597412,COMPLETE
98,0.29111331701278687,2025-10-20 22:54:34.810426,2025-10-20 22:54:37.319782,2,shared,0.02073074893556566,128,64,64.0,,3,0.25309196217781127,1200,20,0.005409324326963819,0.0011433296950709036,0.5239344835281372,0.5800122022628784,0.8820000290870667,COMPLETE
125,0.2931094765663147,2025-10-20 22:55:53.880502,2025-10-20 22:55:55.566842,1,shared,0.03467598536089126,128,64,,,2,0.27143568099934423,1200,20,0.0023749060148100984,0.001801863111512659,0.6751702427864075,0.5771324038505554,0.8863999843597412,COMPLETE
128,0.2933502495288849,2025-10-20 22:56:00.889695,2025-10-20 22:56:02.613359,1,shared,0.04847165167705517,128,64,,,2,0.23391691353026833,1200,20,0.0006998363543894659,0.002029059511576163,0.0001334527914877981,0.5767850875854492,0.8791999816894531,COMPLETE
127,0.29337626695632935,2025-10-20 22:55:58.759455,2025-10-20 22:56:00.874199,2,shared,0.04347197282833796,128,64,,,2,0.23788703712226555,1200,20,0.0005823046854101252,0.0020967093248965923,0.022335534915328026,0.5767475366592407,0.8791999816894531,COMPLETE
66,0.2934396266937256,2025-10-20 22:52:08.220660,2025-10-20 22:52:13.012285,4,shared,0.0056691742165946675,128,64,,,2,0.01500545287707103,600,40,0.0028024042874338524,0.006265920277881953,0.6149895787239075,0.5766561031341553,0.8820000290870667,COMPLETE
192,0.2939828336238861,2025-10-20 22:59:06.834372,2025-10-20 22:59:09.612799,2,shared,0.026667273594946035,128,64,,,2,0.01687654963221933,600,1,0.0070256996266906515,0.0002696411079877633,0.5523756742477417,0.5758724212646484,0.8848000168800354,COMPLETE
118,0.2955378293991089,2025-10-20 22:55:34.146259,2025-10-20 22:55:36.384897,2,shared,0.029577022540516102,128,64,,,2,0.2937316115180403,300,20,0.0019556823635154537,0.0016368368216396919,0.5226044058799744,0.5736290812492371,0.8820000290870667,COMPLETE
195,0.2964301109313965,2025-10-20 22:59:13.610621,2025-10-20 22:59:17.325711,3,shared,0.022476304254597883,128,64,,,2,0.23786805941492964,600,1,0.007368509536381985,0.0002668108813512878,0.5629781484603882,0.5723418593406677,0.8795999884605408,COMPLETE
17,0.29831963777542114,2025-10-20 22:49:21.767622,2025-10-20 22:49:24.437243,2,shared,0.009948481021320062,128,64,,,2,0.07575436023841604,300,20,0.0023290880231688128,0.00024765955382047576,0.5537472367286682,0.5696157217025757,0.8795999884605408,COMPLETE
23,0.3010872006416321,2025-10-20 22:49:37.161159,2025-10-20 22:49:39.792436,2,shared,0.01516803250531527,128,64,64.0,64.0,4,0.06135099287655656,300,20,0.00028907653647015956,0.000330528004524805,0.137296661734581,0.5656230449676514,0.8804000020027161,COMPLETE
24,0.3013328015804291,2025-10-20 22:49:39.808598,2025-10-20 22:49:43.046881,3,shared,0.014914705014467233,128,64,64.0,64.0,4,0.062383431570735726,300,20,0.0043891279553009725,0.0009353150898640258,0.6062513589859009,0.5652686953544617,0.8835999965667725,COMPLETE
136,0.3033657371997833,2025-10-20 22:56:19.555250,2025-10-20 22:56:22.424917,2,shared,0.04127112721470217,128,64,,,2,0.23479621474080659,1200,1,0.0004197500939567748,0.0016576665411555521,0.31188127398490906,0.5623357892036438,0.8791999816894531,COMPLETE
69,0.33725467324256897,2025-10-20 22:52:24.648657,2025-10-20 22:52:30.576062,5,shared,0.0019076749935610226,64,64,256.0,64.0,4,0.002439110710412749,600,40,0.0024554554504293193,0.006623860067506199,0.2024657279253006,0.5134443044662476,0.8632000088691711,COMPLETE
91,0.3435762822628021,2025-10-20 22:54:13.802349,2025-10-20 22:54:15.572684,1,shared,0.008366073091014356,128,64,,,2,0.20530698440604989,300,10,0.002952853329057895,0.002296851033073538,0.5256600379943848,0.504324197769165,0.857200026512146,COMPLETE
68,0.351826012134552,2025-10-20 22:52:18.577399,2025-10-20 22:52:24.628282,6,shared,0.0016562953609145401,64,64,256.0,64.0,4,0.010546617788090643,600,40,0.00246655763376758,0.00694522262218652,0.19526642560958862,0.49242228269577026,0.8519999980926514,COMPLETE
27,0.35659509897232056,2025-10-20 22:49:52.396271,2025-10-20 22:49:54.626880,2,class-specific,0.008369739883950783,128,64,,,2,0.1301257767038274,300,10,0.0017257107235280305,0.00015848379825582172,0.23788781464099884,0.48554205894470215,0.8564000129699707,COMPLETE
76,0.35723379254341125,2025-10-20 22:53:01.795927,2025-10-20 22:53:07.790567,5,shared,0.0020024820108466386,64,128,256.0,256.0,4,0.05085195915092937,600,40,0.004425639724499692,0.009675959787053653,0.2577390968799591,0.4846205711364746,0.868399977684021,COMPLETE
48,0.3629938066005707,2025-10-20 22:51:20.185798,2025-10-20 22:51:23.361362,3,class-specific,0.00502406159135913,128,256,,,2,0.08010598072719016,300,20,0.0061499602797005885,0.003297163389656083,0.5414245128631592,0.4763106107711792,0.8611999750137329,COMPLETE
157,0.37351757287979126,2025-10-20 22:57:16.587652,2025-10-20 22:57:17.915969,1,shared,0.09883209142887131,256,64,,,2,0.27054789675672536,300,20,0.002345520757586546,0.0010615597607243163,0.0,0.4611280560493469,0.8375999927520752,COMPLETE
138,0.37353041768074036,2025-10-20 22:56:24.903377,2025-10-20 22:56:25.971226,1,shared,0.06251506606883578,128,256,,,2,0.25073951013313595,1200,20,0.0007159499376625572,0.00266645038998703,0.0,0.4611095190048218,0.8363999724388123,COMPLETE
149,0.3735411763191223,2025-10-20 22:56:49.898000,2025-10-20 22:56:52.030315,2,shared,0.07743612741751632,256,64,,,2,0.2601702801428551,1200,20,0.0033229381097035285,0.0012639243881549618,0.0,0.4610940217971802,0.8384000062942505,COMPLETE
169,0.37361639738082886,2025-10-20 22:57:49.560466,2025-10-20 22:57:51.487249,1,class-specific,0.04059375601657297,256,256,,,2,0.23873169572229072,1200,20,0.0005063437413920838,0.007361508629744266,0.0,0.4609854221343994,0.8375999927520752,COMPLETE
133,0.37370333075523376,2025-10-20 22:56:10.698521,2025-10-20 22:56:13.357201,2,shared,0.06901885901772317,128,64,,,2,0.24642102314330958,1200,20,0.0005176437130099218,0.002925741658942214,0.0,0.46086007356643677,0.8392000198364258,COMPLETE
177,0.3738026022911072,2025-10-20 22:58:15.285254,2025-10-20 22:58:16.508721,1,shared,0.03846131968737308,128,64,,,2,0.2577779611745563,1200,20,0.0024008893517685603,0.001767105507238655,0.0,0.4607168436050415,0.8388000130653381,COMPLETE
139,0.373818576335907,2025-10-20 22:56:25.986614,2025-10-20 22:56:28.531055,2,shared,0.05056713690289527,256,64,,,2,0.22403150426228793,1200,20,0.0016165252000161939,0.0011761332523551335,0.0,0.46069371700286865,0.8379999995231628,COMPLETE
178,0.37388935685157776,2025-10-20 22:58:16.522019,2025-10-20 22:58:20.062577,3,shared,0.03131976954195287,128,64,,,2,0.2517589485855177,300,40,0.0031249155065889455,0.0022131862167611115,0.0,0.4605916738510132,0.8388000130653381,COMPLETE
134,0.3738894760608673,2025-10-20 22:56:13.371056,2025-10-20 22:56:16.165384,2,shared,0.04878159721793847,128,64,,,2,0.21548740243109804,1200,20,0.0005720931630592899,0.002068959389809098,0.01867925375699997,0.46059155464172363,0.8384000062942505,COMPLETE
86,0.3739025294780731,2025-10-20 22:53:54.647181,2025-10-20 22:53:57.898079,3,shared,0.01746605952102854,64,64,256.0,64.0,4,0.008621555446273386,900,40,0.001475163046308048,0.007688362447028019,0.0,0.46057260036468506,0.8396000266075134,COMPLETE
79,0.37390902638435364,2025-10-20 22:53:19.045968,2025-10-20 22:53:23.552462,4,shared,0.018504305727422662,64,64,64.0,64.0,4,0.06933454805793253,1500,40,0.00029783769602172844,0.008366936721727516,0.0,0.4605633020401001,0.8384000062942505,COMPLETE
156,0.37392884492874146,2025-10-20 22:57:12.714039,2025-10-20 22:57:16.573663,3,shared,0.029409355308113314,128,128,64.0,,3,0.23415608143896965,1200,40,0.0026065112192780056,0.002027320541635012,0.0,0.4605346918106079,0.8384000062942505,COMPLETE
44,0.37395235896110535,2025-10-20 22:51:05.753374,2025-10-20 22:51:11.614709,5,class-specific,0.0320433064023686,128,64,128.0,64.0,4,0.2185937438284329,300,40,0.0036038531458904856,0.0019603080218986327,0.0,0.4605007767677307,0.8388000130653381,COMPLETE
175,0.37395355105400085,2025-10-20 22:58:08.219703,2025-10-20 22:58:12.544485,4,shared,0.028433709814600448,128,64,,,2,0.22199909436062815,600,40,0.0007965895161818862,0.008113245511985582,0.0,0.4604990482330322,0.8396000266075134,COMPLETE
83,0.37398529052734375,2025-10-20 22:53:35.703625,2025-10-20 22:53:39.947291,4,shared,0.027705347521544448,256,64,256.0,256.0,4,0.009871922301455564,600,40,0.0004023554126366676,0.004390384581994757,0.0,0.4604532718658447,0.8392000198364258,COMPLETE
173,0.3740016222000122,2025-10-20 22:58:01.338115,2025-10-20 22:58:05.728303,4,shared,0.0244591131425915,128,64,,,2,0.23417220417811824,600,40,0.0027397825982081923,0.005832594472114247,1.6815581571897805e-44,0.46042966842651367,0.8384000062942505,COMPLETE
15,0.3740198314189911,2025-10-20 22:49:17.154109,2025-10-20 22:49:18.940099,1,shared,0.04170404811555075,64,64,256.0,,3,0.09997583316524633,600,20,0.0003359274463461473,0.0002659096694852645,0.0,0.4604034423828125,0.8384000062942505,COMPLETE
172,0.37402334809303284,2025-10-20 22:57:58.518522,2025-10-20 22:58:01.324187,2,shared,0.033597237325566534,128,64,,,2,0.2281544033225239,600,40,0.001737360164382662,0.006385575507722431,0.0,0.46039843559265137,0.8396000266075134,COMPLETE
38,0.374026358127594,2025-10-20 22:50:30.282403,2025-10-20 22:50:35.086037,4,class-specific,0.025644448572815944,256,256,,,2,0.31949863126014233,300,40,0.0004943370643827688,0.007032487576930176,0.0,0.460394024848938,0.8384000062942505,COMPLETE
88,0.3740289509296417,2025-10-20 22:54:02.969614,2025-10-20 22:54:06.817559,3,shared,0.015396217175658497,128,64,64.0,64.0,4,0.04713834679100791,600,40,0.002156026564672484,0.002756100879500673,0.0,0.46039026975631714,0.8384000062942505,COMPLETE
171,0.37403351068496704,2025-10-20 22:57:55.356198,2025-10-20 22:57:58.504228,3,shared,0.027487286063716736,128,64,,,2,0.21016235606363742,600,40,0.0021562099409882657,0.008740248582378788,0.0,0.46038371324539185,0.8384000062942505,COMPLETE
90,0.3741295337677002,2025-10-20 22:54:08.708140,2025-10-20 22:54:13.787986,5,shared,0.02464908666759962,128,64,128.0,64.0,4,0.23584212761198417,600,40,0.0008248207098826982,0.005200760503179489,0.0,0.46024513244628906,0.8384000062942505,COMPLETE
174,0.3742363154888153,2025-10-20 22:58:05.741604,2025-10-20 22:58:08.203649,2,shared,0.05081577732571167,128,64,,,2,0.245904619187719,600,40,0.0019436257779916082,0.007692571308732514,0.0,0.4600910544395447,0.8379999995231628,COMPLETE
191,0.3743026554584503,2025-10-20 22:59:03.925224,2025-10-20 22:59:06.816843,2,shared,0.030610473334781285,128,64,,,2,0.02035923270931739,600,1,0.007351905379376477,0.0016376993460600756,0.0,0.4599953889846802,0.8371999859809875,COMPLETE
81,0.3743138015270233,2025-10-20 22:53:26.922545,2025-10-20 22:53:32.040841,5,shared,0.022467384137135563,256,64,256.0,256.0,4,0.02487633745976102,600,40,0.0007795407069806981,0.0060899089727514365,0.0,0.4599793553352356,0.8388000130653381,COMPLETE
109,0.37432861328125,2025-10-20 22:55:10.516349,2025-10-20 22:55:13.028089,2,shared,0.04741703672721627,128,64,64.0,,3,0.27787002796567534,1200,20,0.0007467884013341048,0.00040416285551822187,0.0,0.45995795726776123,0.8379999995231628,COMPLETE
82,0.374346524477005,2025-10-20 22:53:32.054865,2025-10-20 22:53:35.688528,3,shared,0.014654445815758687,256,64,256.0,256.0,4,0.04159774640684856,600,40,0.0005321991157551135,0.005474557433969693,0.0,0.4599320888519287,0.8379999995231628,COMPLETE
84,0.3743526339530945,2025-10-20 22:53:39.963278,2025-10-20 22:53:44.666851,4,shared,0.013250890149185963,256,64,256.0,256.0,4,0.302892362935505,600,40,0.0009871056963813051,0.0031008380866532487,0.0,0.45992326736450195,0.8384000062942505,COMPLETE
99,0.37436622381210327,2025-10-20 22:54:37.335781,2025-10-20 22:54:39.816874,2,shared,0.021158193777053396,128,64,64.0,,3,0.26496840501078683,1200,20,0.008231406484395635,0.0011072029331315016,0.0,0.4599037766456604,0.8379999995231628,COMPLETE
137,0.37440311908721924,2025-10-20 22:56:22.440766,2025-10-20 22:56:24.888857,2,class-specific,0.054651461224313996,128,64,,,2,0.2593366213545508,1200,20,0.0008643674772519589,0.0024187073058748163,0.0,0.4598504304885864,0.8384000062942505,COMPLETE
110,0.37442150712013245,2025-10-20 22:55:13.046016,2025-10-20 22:55:15.902420,2,shared,0.0393424539605418,128,256,256.0,,3,0.3358057888085304,1200,20,0.0009178875569260569,0.0009542217884121224,0.0,0.4598239064216614,0.8379999995231628,COMPLETE
13,0.37443724274635315,2025-10-20 22:49:12.902663,2025-10-20 22:49:15.338517,2,shared,0.04309488911527113,64,256,256.0,,3,0.15315832542287805,600,20,0.00036063484516578087,0.0005196233909820319,0.0,0.45980119705200195,0.8379999995231628,COMPLETE
140,0.37443989515304565,2025-10-20 22:56:28.547246,2025-10-20 22:56:31.085557,2,shared,0.03662351727119922,128,64,,,2,0.28825496161834874,1200,20,0.0005394028447346555,0.0016029359068358863,0.0,0.45979732275009155,0.8375999927520752,COMPLETE
34,0.374449759721756,2025-10-20 22:50:21.232517,2025-10-20 22:50:25.691018,4,shared,0.019923897481199083,128,64,64.0,64.0,4,0.05268618399338562,1500,20,0.0022735992523270233,0.0011046733948198789,0.0,0.4597831964492798,0.8384000062942505,COMPLETE
117,0.3744586408138275,2025-10-20 22:55:31.801591,2025-10-20 22:55:34.130923,2,shared,0.015860852797601344,128,64,128.0,,3,0.2738236658859048,1500,20,0.0011280348630074253,0.0011842156611908607,0.0,0.4597703218460083,0.8379999995231628,COMPLETE
163,0.3744599521160126,2025-10-20 22:57:32.468376,2025-10-20 22:57:34.666771,2,class-specific,0.02235690479662506,128,64,256.0,,3,0.2653436225669987,300,20,0.0005657325561788444,0.00019936167757479998,0.0,0.45976847410202026,0.8379999995231628,COMPLETE
49,0.37449049949645996,2025-10-20 22:51:23.383334,2025-10-20 22:51:28.216329,4,shared,0.02362237861135971,128,64,256.0,256.0,4,0.28412526534693533,1500,20,0.0011208015404866106,0.000294369341791013,0.0,0.45972442626953125,0.8379999995231628,COMPLETE
146,0.3745070695877075,2025-10-20 22:56:42.516666,2025-10-20 22:56:44.876741,2,shared,0.04327140693530965,128,64,,,2,0.2821635102492396,900,20,0.001057464366084974,0.0009670260345120367,0.0,0.45970046520233154,0.8379999995231628,COMPLETE
119,0.3745329976081848,2025-10-20 22:55:36.404827,2025-10-20 22:55:39.290838,2,shared,0.02850391478995415,128,256,,,2,0.29364734795979514,300,20,0.0018148814484155171,0.0013763675144174243,0.0,0.4596630930900574,0.8379999995231628,COMPLETE
129,0.37454932928085327,2025-10-20 22:56:02.631539,2025-10-20 22:56:04.838670,2,shared,0.05626172034784813,128,64,,,2,0.23922049260722617,1200,20,0.0006034526481482127,0.0021174726723020357,0.0,0.4596394896507263,0.8371999859809875,COMPLETE
116,0.37455785274505615,2025-10-20 22:55:29.098982,2025-10-20 22:55:31.786299,2,shared,0.01855602547868463,256,64,256.0,,3,0.26215832313422693,300,20,0.0021284629160452304,0.0007880491642373863,0.0,0.45962727069854736,0.8379999995231628,COMPLETE
22,0.3745693862438202,2025-10-20 22:49:34.903064,2025-10-20 22:49:37.144804,2,shared,0.02595268313580732,128,64,128.0,,3,0.15535337260630278,600,20,0.0016922006730291208,0.00016601865562517577,0.0,0.45961058139801025,0.8371999859809875,COMPLETE
122,0.3745775818824768,2025-10-20 22:55:45.424418,2025-10-20 22:55:48.206879,2,shared,0.02072357784935684,128,64,,,2,0.11053691671138528,300,20,0.002023934527121842,0.001331629845417832,0.0,0.4595987796783447,0.8375999927520752,COMPLETE
141,0.37459316849708557,2025-10-20 22:56:31.101501,2025-10-20 22:56:33.182510,2,shared,0.029935413099503365,128,64,,,2,0.267957903624813,1200,20,0.0006549887679465148,0.0018870676493767948,0.0,0.4595763087272644,0.8379999995231628,COMPLETE
113,0.374607652425766,2025-10-20 22:55:21.085590,2025-10-20 22:55:23.918769,2,shared,0.014267993544415445,128,64,64.0,,3,0.29209932134069005,300,20,0.0003738939258798107,0.0022496570591519177,0.0,0.459555447101593,0.8384000062942505,COMPLETE
58,0.37464168667793274,2025-10-20 22:51:47.246225,2025-10-20 22:51:49.776855,2,shared,0.01878998881815722,64,64,,,2,0.26596530862819123,900,20,0.0001372665924869407,0.0009188105660823964,9.309151359748008e-20,0.4595062732696533,0.8384000062942505,COMPLETE
135,0.3746488690376282,2025-10-20 22:56:16.183309,2025-10-20 22:56:19.479102,3,shared,0.038042225894875846,128,64,,,2,0.2714281415711881,1200,20,0.0006436424966985825,0.0018315436062742918,0.0,0.4594959020614624,0.8379999995231628,COMPLETE
126,0.37468788027763367,2025-10-20 22:55:55.580387,2025-10-20 22:55:58.741451,3,shared,0.03385272221370238,128,64,,,2,0.3118665449975535,1200,20,0.0022891499688741106,0.001815547854145047,0.0,0.45943963527679443,0.8375999927520752,COMPLETE
14,0.3746929168701172,2025-10-20 22:49:15.354159,2025-10-20 22:49:17.139322,1,shared,0.06348329872043064,64,256,256.0,,3,0.11778878633596726,600,20,0.0001030778604235722,0.00040637077366791237,0.0,0.45943236351013184,0.8384000062942505,COMPLETE
142,0.37470149993896484,2025-10-20 22:56:33.196541,2025-10-20 22:56:35.330398,2,shared,0.023205648754821326,128,64,,,2,0.27654789558872955,1200,20,0.0006053724735328859,0.0033767120770187733,8.342595314847973e-31,0.45941996574401855,0.8375999927520752,COMPLETE
12,0.3747154176235199,2025-10-20 22:49:11.414365,2025-10-20 22:49:12.886997,1,shared,0.03555230479369477,256,256,256.0,,3,0.27763133549526847,1500,20,0.0004435501541146362,0.0005670614228413464,0.0,0.4593999981880188,0.8375999927520752,COMPLETE
145,0.3747188448905945,2025-10-20 22:56:39.850182,2025-10-20 22:56:42.503333,2,shared,0.0330519629599079,128,64,,,2,0.29579387833652915,900,20,0.00012158386400153669,0.0013248237003104443,0.0,0.45939499139785767,0.8379999995231628,COMPLETE
42,0.37472647428512573,2025-10-20 22:50:54.458132,2025-10-20 22:50:57.835874,3,shared,0.022671461347650843,128,64,128.0,64.0,4,0.04646616813533672,300,20,0.0032725819269643834,0.000443471790639288,0.0,0.45938390493392944,0.8375999927520752,COMPLETE
124,0.3747492730617523,2025-10-20 22:55:51.063673,2025-10-20 22:55:53.866403,2,shared,0.030975791995313782,256,64,,,2,0.25840362847853154,300,20,0.001849813883497137,0.00104297204371993,0.0,0.4593510031700134,0.8379999995231628,COMPLETE
198,0.37475961446762085,2025-10-20 22:59:23.572392,2025-10-20 22:59:31.367529,7,shared,0.024696558374786085,128,64,,,2,0.22970558721832313,600,1,0.009725613912446321,0.009033144776891277,1.5109943860629474e-35,0.4593361020088196,0.8388000130653381,COMPLETE
167,0.37476682662963867,2025-10-20 22:57:44.280600,2025-10-20 22:57:46.714046,2,shared,0.03591696855510591,128,64,,,2,0.2226423713279075,300,20,0.0007041176637304183,0.005030392866478782,2.119515452037035e-09,0.45932579040527344,0.8379999995231628,COMPLETE
180,0.3747715353965759,2025-10-20 22:58:23.157212,2025-10-20 22:58:24.773915,1,shared,0.0452281139038649,128,64,256.0,,3,0.23018014727538627,1500,20,0.0005754076398061032,0.006942012080502257,0.0,0.45931893587112427,0.8375999927520752,COMPLETE
123,0.37478354573249817,2025-10-20 22:55:48.226512,2025-10-20 22:55:51.049056,2,shared,0.025871149801078415,128,64,,,2,0.07683835914927634,300,20,0.00251041222442358,0.001587696343423465,0.0,0.4593016505241394,0.8396000266075134,COMPLETE
6,0.37482142448425293,2025-10-20 22:48:55.765096,2025-10-20 22:48:59.524116,3,shared,0.016159910057023046,256,256,,,2,0.29192250829264915,1500,20,0.0012000757404912448,0.0017414764951860894,0.0,0.45924699306488037,0.8384000062942505,COMPLETE
29,0.3748510181903839,2025-10-20 22:50:02.901072,2025-10-20 22:50:08.548385,5,shared,0.012999357650943382,256,64,,,2,0.04514812374277956,1200,40,0.0001605509815508447,0.00010388276297220327,1.0798159983275652e-34,0.4592042565345764,0.8384000062942505,COMPLETE
189,0.374858558177948,2025-10-20 22:58:49.299730,2025-10-20 22:58:57.310540,8,class-specific,0.020707072229874158,128,128,128.0,,3,0.02806349915958154,600,1,0.007938967021715846,0.0009749357499823844,0.0,0.4591933488845825,0.8396000266075134,COMPLETE
162,0.37488695979118347,2025-10-20 22:57:29.602669,2025-10-20 22:57:32.453672,2,class-specific,0.025902967796078345,128,64,256.0,,3,0.2885160469113698,300,20,0.0009053845789651217,0.001553671668265637,0.0,0.4591524004936218,0.8384000062942505,COMPLETE
148,0.37492427229881287,2025-10-20 22:56:47.654359,2025-10-20 22:56:49.882319,2,class-specific,0.061400831129072964,128,64,,,2,0.24125786974682395,900,20,0.00018495510314595198,0.0011583966162703604,0.0,0.4590986371040344,0.8388000130653381,COMPLETE
10,0.37493646144866943,2025-10-20 22:49:07.149051,2025-10-20 22:49:08.107920,0,class-specific,0.08523693339239899,64,128,64.0,,3,0.1461482077339018,300,20,0.00016992979507271874,0.00906214257902505,0.0,0.4590810537338257,0.8384000062942505,COMPLETE
184,0.3749436140060425,2025-10-20 22:58:32.027442,2025-10-20 22:58:33.787653,1,shared,0.05768790181370779,128,64,,,2,0.03664203731361959,300,20,0.0006460336402609813,0.0019828017619472143,0.0,0.45907062292099,0.8388000130653381,COMPLETE
132,0.3749559819698334,2025-10-20 22:56:08.801045,2025-10-20 22:56:10.683076,1,shared,0.08371877567832707,128,64,,,2,0.2729848055025479,1200,20,0.0004707960378804374,0.0025270759486915894,0.0,0.4590528607368469,0.8379999995231628,COMPLETE
143,0.3749585449695587,2025-10-20 22:56:35.344092,2025-10-20 22:56:37.130401,1,shared,0.040463837671490505,128,64,,,2,0.25207996409658107,1200,20,0.0004941721820762332,0.00208173162851366,0.0,0.4590492248535156,0.8363999724388123,COMPLETE
21,0.37497439980506897,2025-10-20 22:49:31.726632,2025-10-20 22:49:34.887346,3,shared,0.04525281673298861,64,64,256.0,,3,0.07474694696439613,1200,20,0.0008368339596970432,0.00029501565556116593,0.0,0.4590263366699219,0.8379999995231628,COMPLETE
185,0.37504640221595764,2025-10-20 22:58:33.801631,2025-10-20 22:58:36.488972,2,shared,0.01599881447492953,128,64,,,2,0.271458229569787,300,20,0.002799455467905057,0.0012729072688173661,6.46215940924999e-28,0.45892244577407837,0.8396000266075134,COMPLETE
130,0.3750776946544647,2025-10-20 22:56:04.852451,2025-10-20 22:56:07.035845,2,shared,0.04465891323076216,128,128,,,2,0.22848486603018345,1200,20,0.0007446099768456537,0.001437818227549735,0.0,0.4588772654533386,0.8371999859809875,COMPLETE
188,0.3751193583011627,2025-10-20 22:58:43.880569,2025-10-20 22:58:49.279309,5,shared,0.026079773110867736,128,256,,,2,0.19696340589891995,600,1,0.008839718460347626,0.002849384923417016,0.0,0.45881712436676025,0.8392000198364258,COMPLETE
